timestamp,palm_x,palm_y,index_x,index_y,index_z,hand_scale,frame_index
57.008854,0.29437505702177685,0.6583612660566965,0.4176509976387024,0.3828294575214386,-0.045292992144823074,0.27580628793851386,0
57.0436095,0.29430223007996875,0.6581450402736664,0.4173755645751953,0.38277488946914673,-0.04576602578163147,0.2746083993863369,1
57.109266875,0.29384930431842804,0.6589443782965342,0.41609859466552734,0.38162320852279663,-0.04019520431756973,0.27713789800897454,2
57.143015041,0.2930295566717784,0.6599908570448557,0.4145709276199341,0.37965095043182373,-0.04376755654811859,0.2769102314698186,3
57.17582775,0.2921690543492635,0.6600782970587412,0.41280731558799744,0.3807516098022461,-0.04462327063083649,0.2770058160473513,4
57.209530583,0.2912376746535301,0.6608889798323313,0.4097420573234558,0.3785962462425232,-0.047965966165065765,0.2802775503985911,5
57.24285825,0.2903071492910385,0.6628544330596924,0.4060947299003601,0.37365227937698364,-0.049255985766649246,0.2803290217843159,6
57.27602225,0.2880048006772995,0.6637793481349945,0.40114521980285645,0.3735450804233551,-0.04678729549050331,0.28299394285131046,7
57.308807458,0.28505201389392215,0.6676469047864279,0.3921235501766205,0.36915144324302673,-0.04573510214686394,0.28053842288002845,8
57.342588833,0.28077366948127747,0.6697602172692617,0.3825029730796814,0.370810329914093,-0.047246020287275314,0.28413383285750693,9
57.375992333,0.2757549186547597,0.672688235839208,0.3700183629989624,0.3628518581390381,-0.049564965069293976,0.28835667065295384,10
57.409319416,0.27104515333970386,0.6723356147607168,0.3515605926513672,0.3492185175418854,-0.04746115952730179,0.28903677289710566,11
57.442620125,0.26842649281024933,0.6779587169488271,0.32879525423049927,0.34196239709854126,-0.05418930947780609,0.28939599514663933,12
57.475605583,0.2637669195731481,0.6796099245548248,0.3026740849018097,0.33490321040153503,-0.0512540228664875,0.29464636350485074,13
57.509379458,0.25908822069565457,0.6858945786952972,0.2833445966243744,0.33824124932289124,-0.053082175552845,0.3001338389756761,14
57.542602333,0.25580986340840656,0.6909302572409312,0.2661036550998688,0.3380458354949951,-0.05176055431365967,0.30572975228180127,15
57.575843416,0.25325950731833774,0.6956784129142761,0.25359562039375305,0.34728434681892395,-0.050503090023994446,0.30852852264960695,16
57.609282333,0.25191959490378696,0.7008033990859985,0.24407564103603363,0.3532223105430603,-0.04278266057372093,0.3123790859678546,17
