timestamp,palm_x,palm_y,index_x,index_y,index_z,hand_scale,frame_index
72.171099208,0.3515873004992803,0.6834572652975718,0.4648907780647278,0.5125755071640015,-0.03335171565413475,0.19443247920760806,0
72.20380775,0.35178932547569275,0.683290054400762,0.46487709879875183,0.5120440721511841,-0.03425369784235954,0.19456926287652568,1
72.238279916,0.35121213893095654,0.684523751338323,0.463859498500824,0.512776792049408,-0.03351042792201042,0.19459661761497063,2
72.271566583,0.35080590347448987,0.6844012141227722,0.4638587236404419,0.510686993598938,-0.0327393002808094,0.19723323432192763,3
72.304933958,0.34949882825215656,0.6829190154870352,0.45632946491241455,0.4962865114212036,-0.03663818910717964,0.2008135489114194,4
72.338094041,0.35009418427944183,0.6779416898886362,0.4475705623626709,0.48457109928131104,-0.03359537944197655,0.20772640201915077,5
72.371173833,0.3486153483390808,0.6709387898445129,0.4371870756149292,0.46963971853256226,-0.032779160887002945,0.21411952857336067,6
72.404901958,0.3438938409090042,0.6739928722381592,0.4233189821243286,0.4515431225299835,-0.040865737944841385,0.21282040746150516,7
72.4387585,0.3374823381503423,0.6740467151006063,0.40059536695480347,0.4347270727157593,-0.03554919734597206,0.21375076266602305,8
72.470397375,0.3321903795003891,0.6655564308166504,0.37150025367736816,0.41280892491340637,-0.03662901371717453,0.22038255319687738,9
72.504639583,0.3239726622899373,0.6608779728412628,0.3393568694591522,0.38701093196868896,-0.03609367460012436,0.22122605563607628,10
72.538066041,0.31911931931972504,0.66810009876887,0.31563737988471985,0.3985389471054077,-0.041977398097515106,0.2177890374815095,11
72.571493291,0.3122857064008713,0.6606838504473368,0.29926159977912903,0.40104547142982483,-0.03689774498343468,0.23125092454826413,12
72.604756916,0.30818556249141693,0.6714187363783518,0.2888771593570709,0.4107896685600281,-0.04603883624076843,0.224680291194995,13
