timestamp,palm_x,palm_y,index_x,index_y,index_z,hand_scale,frame_index
64.839489833,0.3677577078342438,0.6556519269943237,0.4567737877368927,0.45209553837776184,-0.03970397263765335,0.2048032806829931,0
64.873198041,0.3679144432147344,0.6553533375263214,0.4567582607269287,0.45131218433380127,-0.03913966566324234,0.20427547868545148,1
64.906556,0.36704694231351215,0.6559700071811676,0.45683208107948303,0.4513107240200043,-0.04085352644324303,0.20391120414825722,2
64.939883416,0.3669995615879695,0.6561152637004852,0.4563182592391968,0.4507620632648468,-0.03880965709686279,0.2037673798450761,3
64.973208583,0.36636975407600403,0.6559153497219086,0.4514230787754059,0.4467277526855469,-0.041118353605270386,0.20413517113816224,4
65.006510166,0.36385631064573926,0.6562249461809794,0.447218120098114,0.44313710927963257,-0.041080087423324585,0.2046896086027629,5
65.039643083,0.3611915906270345,0.6572803358236948,0.4337538778781891,0.4319831132888794,-0.04215608537197113,0.2074694672395794,6
65.073800916,0.3571477284034093,0.6580540637175242,0.41738003492355347,0.4258143901824951,-0.04519452154636383,0.2067172868752842,7
65.105615875,0.35150488714377087,0.6536235312620798,0.39833760261535645,0.41274937987327576,-0.04537103325128555,0.21192581103899213,8
65.139949625,0.3429744044939677,0.6606698632240295,0.37541019916534424,0.4030565917491913,-0.05694039165973663,0.2063267068599246,9
65.173025958,0.33724679549535114,0.6564245919386545,0.35469651222229004,0.40010327100753784,-0.05455183982849121,0.21198690313141386,10
65.206444791,0.33203894396622974,0.6465052862962087,0.33801841735839844,0.40171018242836,-0.03570510447025299,0.2179210514686043,11
65.239867958,0.327936331431071,0.6502727766831716,0.32499247789382935,0.4041701853275299,-0.03760767728090286,0.21281147983941126,12
