timestamp,palm_x,palm_y,index_x,index_y,index_z,hand_scale,frame_index
63.440783916,0.3640908847252528,0.6559488972028097,0.4404853582382202,0.445092111825943,-0.03827614709734917,0.19800341623959045,0
63.474312958,0.36314502358436584,0.6564885079860687,0.43985578417778015,0.44366419315338135,-0.04091886058449745,0.1987636139957426,1
63.507024791,0.36314257482687634,0.6571701169013977,0.4392801523208618,0.4425060749053955,-0.040044743567705154,0.1990609861268392,2
63.540426375,0.3621097654104233,0.6587921579678854,0.43776342272758484,0.43978261947631836,-0.04175950214266777,0.19878897150934494,3
63.573673416,0.3605435738960902,0.6587210992972056,0.4327777028083801,0.43948227167129517,-0.042798254638910294,0.19628621498037616,4
63.607071666,0.3598056584596634,0.6577229698499044,0.4272603988647461,0.4409404397010803,-0.03966395929455757,0.19828083483548264,5
63.640536333,0.3573146313428879,0.6581192115942637,0.4172465205192566,0.4301993250846863,-0.0422230139374733,0.20077287206952177,6
63.6735725,0.3534129609664281,0.6550921003023783,0.40788576006889343,0.42598363757133484,-0.03784089908003807,0.20436052946485112,7
63.706910333,0.3495618551969528,0.6555464466412863,0.3962613344192505,0.4202946424484253,-0.04327329248189926,0.20467580132039045,8
63.740469291,0.3445787678162257,0.6528889536857605,0.3797658681869507,0.41347450017929077,-0.03863847255706787,0.20906181191395629,9
63.773668,0.33889030913511914,0.651258667310079,0.3639231324195862,0.40911781787872314,-0.034852661192417145,0.21186266319534716,10
63.806988625,0.33526355524857837,0.6545591652393341,0.3457140028476715,0.4084183871746063,-0.03930602967739105,0.21421873788501097,11
63.840288625,0.32957279682159424,0.6579476594924927,0.3343784809112549,0.41233623027801514,-0.03777613118290901,0.21672749349932852,12
