timestamp,palm_x,palm_y,index_x,index_y,index_z,hand_scale,frame_index
62.007581291,0.3784517745176951,0.657818446556727,0.47795039415359497,0.48131898045539856,-0.03596431389451027,0.1839662130934999,0
62.040823958,0.37829331556955975,0.6581654250621796,0.47695648670196533,0.48177874088287354,-0.03318954259157181,0.18336982303109692,1
62.074669416,0.37834857404232025,0.6580128868420919,0.47496962547302246,0.4825935363769531,-0.03616225719451904,0.18202517957934944,2
62.107469625,0.3776772568623225,0.6588567197322845,0.4713387191295624,0.4785546064376831,-0.034995030611753464,0.18605412960048734,3
62.140889708,0.37585923075675964,0.6567733685175577,0.4649951457977295,0.46438056230545044,-0.036328788846731186,0.1905779616175763,4
62.173768916,0.3721727083126704,0.6578713854153951,0.45573413372039795,0.458034873008728,-0.03893140330910683,0.19360492920758082,5
62.207547833,0.36747903128465015,0.654593159755071,0.441940575838089,0.44489696621894836,-0.04052672162652016,0.19982400818761337,6
62.241266916,0.3595338563124339,0.6517627338568369,0.4237036406993866,0.4391285181045532,-0.03963278979063034,0.198502856838276,7
62.274192875,0.3559536834557851,0.6510515809059143,0.4022992253303528,0.42408227920532227,-0.03713514655828476,0.2004981491086639,8
62.307309583,0.3470246394475301,0.6551918586095175,0.3822700083255768,0.4206213355064392,-0.04352825507521629,0.20318512554519208,9
62.340780791,0.3392084340254466,0.6545637249946594,0.362842321395874,0.4161384701728821,-0.04332670569419861,0.2059103545144873,10
62.3741,0.3359171499808629,0.6554733415444692,0.3445099890232086,0.41632089018821716,-0.04274725541472435,0.20395822035302535,11
62.407754583,0.3315737694501877,0.6554993589719137,0.32967570424079895,0.41588568687438965,-0.03757864236831665,0.20574014009633115,12
62.440836166,0.3275219152371089,0.6575173834959666,0.3173140585422516,0.41836273670196533,-0.037705183029174805,0.20650368043932432,13
62.473953833,0.3240558256705602,0.6576640903949738,0.30705755949020386,0.4260832667350769,-0.03529089689254761,0.20990479824255828,14
